"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerName","PartnerISO3","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","400","Jordan","JOR",2017,"Gross Exports",11.50187445
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","410","Korea Rep.","KOR",2017,"Gross Exports",5003.33992308216
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","422","Lebanon","LBN",2017,"Gross Exports",3.603920661
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","446","Macau","MAC",2017,"Gross Exports",411.07239209322
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","458","Malaysia","MYS",2017,"Gross Exports",12532.6977423328
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","462","Maldives","MDV",2017,"Gross Exports",79.65738169092
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","480","Mauritius","MUS",2017,"Gross Exports",22.01382090567
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","490","Asia Othr.ns","OAS",2017,"Gross Exports",16591.3841160867
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","512","Oman","OMN",2017,"Gross Exports",1.75671962433
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","520","Nauru","NRU",2017,"Gross Exports",182.14061662368
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","528","Netherlands","NLD",2017,"Gross Exports",3406.16433283137
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","540","New Calednia","NCL",2017,"Gross Exports",8.19546894144
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","548","Vanuatu","VUT",2017,"Gross Exports",67.8380555061
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","554","New Zealand","NZL",2017,"Gross Exports",5284.73328150141
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","574","Norfolk Is","NFK",2017,"Gross Exports",10.78645785921
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","579","Norway,Sb,JM","NOR",2017,"Gross Exports",477.11845556001
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","598","Papua N.Guin","PNG",2017,"Gross Exports",1177.87169000952
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","608","Philippines","PHL",2017,"Gross Exports",226.28404397115
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","616","Poland","POL",2017,"Gross Exports",334.20076439409
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","620","Portugal","PRT",2017,"Gross Exports",6.47708889861
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","626","East Timor","TMP",2017,"Gross Exports",7.06598487045
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","682","Saudi Arabia","SAU",2017,"Gross Exports",88.50999105927
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","688","Yugoslavia","SER",2017,"Gross Exports",2.48133771468
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","702","Singapore","SGP",2017,"Gross Exports",21838.2562940652
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","704","Viet Nam","VNM",2017,"Gross Exports",383948.330542955
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","705","Slovenia","SVN",2017,"Gross Exports",8.81196941196
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","710","South Africa","ZAF",2017,"Gross Exports",15.9109263225
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","724","Spain","ESP",2017,"Gross Exports",2183.89694102811
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","757","Switz.Liecht","CHE",2017,"Gross Exports",1136.16359287893
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","764","Thailand","THA",2017,"Gross Exports",11565.0396773129
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","776","Tonga","TON",2017,"Gross Exports",35.36289639234
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","784","Untd Arab Em","ARE",2017,"Gross Exports",986.73200681616
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","826","Untd.Kingdom","GBR",2017,"Gross Exports",803.52248266026
"H4","036","AUS","Australia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","842","USA,PR,USVI","USA",2017,"Gross Exports",30948.0498754921
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","000","World","WLD",2017,"Gross Exports",1812021.06378854
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","012","Algeria","DZA",2017,"Gross Exports",12844.2674185591
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","016","American Samoa","ASM",2017,"Gross Exports",2060.45805763908
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","048","Bahrain","BHR",2017,"Gross Exports",10086.4361439755
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","050","Bangladesh","BGD",2017,"Gross Exports",23219.2411185705
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","090","Solomon Is","SLB",2017,"Gross Exports",336.33321191712
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","096","Brunei Darsm","BRN",2017,"Gross Exports",3787.80189462378
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","104","Myanmar","MMR",2017,"Gross Exports",5549.66515720782
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","116","Cambodia","KHM",2017,"Gross Exports",913.95888037938
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","124","Canada","CAN",2017,"Gross Exports",4687.46317827018
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","144","Sri Lanka","LKA",2017,"Gross Exports",18670.5794939964
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","152","Chile","CHL",2017,"Gross Exports",344.56165289865
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","156","China","CHN",2017,"Gross Exports",386495.024975426
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","162","Christmas Is","CXR",2017,"Gross Exports",108.43507156482
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","170","Colombia","COL",2017,"Gross Exports",1.67007217014
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","184","Cook Is","COK",2017,"Gross Exports",137.47193700966
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","208","Denmark","DNK",2017,"Gross Exports",11.40449191299
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","222","El Salvador","SLV",2017,"Gross Exports",3075.34588631721
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","242","Fiji","FJI",2017,"Gross Exports",4318.18783113663
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","258","Fr.Polynesia","PYF",2017,"Gross Exports",2826.65849129235
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","268","Georgia","GEO",2017,"Gross Exports",142.97673412143
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","276","Germany","DEU",2017,"Gross Exports",767.4127312203
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","288","Ghana","GHA",2017,"Gross Exports",1038.64303337553
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","296","Kiribati","KIR",2017,"Gross Exports",239.47516038204
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","300","Greece","GRC",2017,"Gross Exports",5.79387755628
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","316","Guam","GUM",2017,"Gross Exports",1614.33025259715
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","320","Guatemala","GTM",2017,"Gross Exports",404.37446720517
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","328","Guyana","GUY",2017,"Gross Exports",1091.58692826051
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","344","Hong Kong","HKG",2017,"Gross Exports",73040.8080272716
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","360","Indonesia","IDN",2017,"Gross Exports",126806.181354512
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","368","Iraq","IRQ",2017,"Gross Exports",6577.15597311663
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","372","Ireland","IRL",2017,"Gross Exports",103.85809232535
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","381","Italy","ITA",2017,"Gross Exports",359.17363419993
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","392","Japan","JPN",2017,"Gross Exports",369750.029492102
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","398","Kazakhstan","KAZ",2017,"Gross Exports",253.7543541159
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","400","Jordan","JOR",2017,"Gross Exports",2294.99431313229
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","404","Kenya","KEN",2017,"Gross Exports",72.64277185968
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","410","Korea Rep.","KOR",2017,"Gross Exports",82182.5009072981
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","414","Kuwait","KWT",2017,"Gross Exports",17852.1797201309
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","422","Lebanon","LBN",2017,"Gross Exports",410.15300892885
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","440","Lithuania","LTU",2017,"Gross Exports",71.234942427
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","446","Macau","MAC",2017,"Gross Exports",210.42832664601
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","458","Malaysia","MYS",2017,"Gross Exports",116167.50187861
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","462","Maldives","MDV",2017,"Gross Exports",1342.86607899477
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","470","Malta","MLT",2017,"Gross Exports",1187.41594542813
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","478","Mauritania","MRT",2017,"Gross Exports",142.50745764387
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","480","Mauritius","MUS",2017,"Gross Exports",14748.4510416293
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","484","Mexico","MEX",2017,"Gross Exports",4301.04620424798
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","490","Asia Othr.ns","OAS",2017,"Gross Exports",71712.862946605
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","496","Mongolia","MNG",2017,"Gross Exports",4.447391454
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","504","Morocco","MAR",2017,"Gross Exports",707.27403047103
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","512","Oman","OMN",2017,"Gross Exports",6783.97884551838
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","520","Nauru","NRU",2017,"Gross Exports",523.19189744019
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","524","Nepal","NPL",2017,"Gross Exports",133.5367623645
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","528","Netherlands","NLD",2017,"Gross Exports",1218.28697645193
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","540","New Calednia","NCL",2017,"Gross Exports",1174.66650099612
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","548","Vanuatu","VUT",2017,"Gross Exports",1832.63813003304
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","554","New Zealand","NZL",2017,"Gross Exports",43954.5642686261
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","566","Nigeria","NGA",2017,"Gross Exports",1394.92816350525
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","574","Norfolk Is","NFK",2017,"Gross Exports",2.31877788912
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","580","N.Mariana Is","MNP",2017,"Gross Exports",115.77173388066
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","583","Micronesia","FSM",2017,"Gross Exports",21.84896070522
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","584","Marshall Is","MHL",2017,"Gross Exports",4.907466432
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","585","Palau","PLW",2017,"Gross Exports",1.96912090584
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","586","Pakistan","PAK",2017,"Gross Exports",242.55076160997
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","598","Papua N.Guin","PNG",2017,"Gross Exports",10861.6640154888
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","604","Peru","PER",2017,"Gross Exports",542.22289890516
"H4","036","AUS","Australia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","608","Philippines","PHL",2017,"Gross Exports",62877.6796848384
