"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerName","PartnerISO3","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","266","Gabon","GAB",2017,"Gross Exports",2011.77
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","276","Germany","DEU",2017,"Gross Exports",524.449
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","300","Greece","GRC",2017,"Gross Exports",97.18
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","320","Guatemala","GTM",2017,"Gross Exports",2114.763
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","344","Hong Kong","HKG",2017,"Gross Exports",17257.596
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","348","Hungary","HUN",2017,"Gross Exports",7.137
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","360","Indonesia","IDN",2017,"Gross Exports",3.916
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","376","Israel","ISR",2017,"Gross Exports",19.983
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","381","Italy","ITA",2017,"Gross Exports",727.403
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","384","Cote Divoire","CIV",2017,"Gross Exports",36.432
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","392","Japan","JPN",2017,"Gross Exports",6296.244
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","410","Korea Rep.","KOR",2017,"Gross Exports",5442.505
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","430","Liberia","LBR",2017,"Gross Exports",35.626
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","458","Malaysia","MYS",2017,"Gross Exports",116.759
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","484","Mexico","MEX",2017,"Gross Exports",571.864
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","490","Asia Othr.ns","OAS",2017,"Gross Exports",10732.155
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","528","Netherlands","NLD",2017,"Gross Exports",314.102
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","531","","CUW",2017,"Gross Exports",59.651
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","566","Nigeria","NGA",2017,"Gross Exports",205.083
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","604","Peru","PER",2017,"Gross Exports",1842.239
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","608","Philippines","PHL",2017,"Gross Exports",0.12
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","616","Poland","POL",2017,"Gross Exports",15.833
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","620","Portugal","PRT",2017,"Gross Exports",4127.223
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","643","Russian Fed","RUS",2017,"Gross Exports",3.314
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","690","Seychelles","SYC",2017,"Gross Exports",3159.486
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","702","Singapore","SGP",2017,"Gross Exports",980.141
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","704","Viet Nam","VNM",2017,"Gross Exports",24335.349
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","705","Slovenia","SVN",2017,"Gross Exports",2.96
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","724","Spain","ESP",2017,"Gross Exports",13841.023
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","740","Suriname","SUR",2017,"Gross Exports",38.974
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","752","Sweden","SWE",2017,"Gross Exports",48.252
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","757","Switz.Liecht","CHE",2017,"Gross Exports",13.762
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","764","Thailand","THA",2017,"Gross Exports",887.913
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","784","Untd Arab Em","ARE",2017,"Gross Exports",666.363
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","826","Untd.Kingdom","GBR",2017,"Gross Exports",1637.49
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","842","USA,PR,USVI","USA",2017,"Gross Exports",108905.013
"H4","076","BRA","Brazil","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES","858","Uruguay","URY",2017,"Gross Exports",0.105
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","000","World","WLD",2017,"Gross Exports",284026.617
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","012","Algeria","DZA",2017,"Gross Exports",3996.72
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","024","Angola","AGO",2017,"Gross Exports",3140.568
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","032","Argentina","ARG",2017,"Gross Exports",3273.525
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","036","Australia","AUS",2017,"Gross Exports",1523.233
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","040","Austria","AUT",2017,"Gross Exports",17.716
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","044","Bahamas","BHS",2017,"Gross Exports",41.99
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","048","Bahrain","BHR",2017,"Gross Exports",1100.422
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","056","Belgium","BEL",2017,"Gross Exports",4195.8
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","068","Bolivia","BOL",2017,"Gross Exports",3452.561
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","104","Myanmar","MMR",2017,"Gross Exports",100.141
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","124","Canada","CAN",2017,"Gross Exports",4220.431
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","132","Cape Verde","CPV",2017,"Gross Exports",11.361
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","136","Cayman Is","CYM",2017,"Gross Exports",388.53
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","144","Sri Lanka","LKA",2017,"Gross Exports",3.697
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","152","Chile","CHL",2017,"Gross Exports",5902.437
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","156","China","CHN",2017,"Gross Exports",605.93
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","170","Colombia","COL",2017,"Gross Exports",837.396
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","192","Cuba","CUB",2017,"Gross Exports",1109.149
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","208","Denmark","DNK",2017,"Gross Exports",233.291
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","214","Dominican Rp","DOM",2017,"Gross Exports",480.858
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","218","Ecuador","ECU",2017,"Gross Exports",113.578
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","226","Eq.Guinea","GNQ",2017,"Gross Exports",226.134
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","251","France+Monac","FRA",2017,"Gross Exports",1198.451
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","276","Germany","DEU",2017,"Gross Exports",3720.524
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","288","Ghana","GHA",2017,"Gross Exports",136.316
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","308","Grenada","GRD",2017,"Gross Exports",131.695
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","320","Guatemala","GTM",2017,"Gross Exports",0.113
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","328","Guyana","GUY",2017,"Gross Exports",43.144
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","332","Haiti","HTI",2017,"Gross Exports",571.897
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","344","Hong Kong","HKG",2017,"Gross Exports",99.904
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","376","Israel","ISR",2017,"Gross Exports",69.235
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","381","Italy","ITA",2017,"Gross Exports",238.62
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","384","Cote Divoire","CIV",2017,"Gross Exports",885.247
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","392","Japan","JPN",2017,"Gross Exports",3536.395
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","408","Korea D P Rp","PRK",2017,"Gross Exports",10
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","410","Korea Rep.","KOR",2017,"Gross Exports",56.325
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","414","Kuwait","KWT",2017,"Gross Exports",2137.819
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","418","Lao P.Dem.R","LAO",2017,"Gross Exports",0.06
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","434","Libya","LBY",2017,"Gross Exports",72.996
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","446","Macau","MAC",2017,"Gross Exports",61.926
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","450","Madagascar","MDG",2017,"Gross Exports",260.359
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","458","Malaysia","MYS",2017,"Gross Exports",52.718
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","484","Mexico","MEX",2017,"Gross Exports",7384.71
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","490","Asia Othr.ns","OAS",2017,"Gross Exports",3305.342
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","508","Mozambique","MOZ",2017,"Gross Exports",80.185
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","512","Oman","OMN",2017,"Gross Exports",2052.077
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","524","Nepal","NPL",2017,"Gross Exports",39.471
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","528","Netherlands","NLD",2017,"Gross Exports",242.767
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","533","Aruba","ABW",2017,"Gross Exports",26.956
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","554","New Zealand","NZL",2017,"Gross Exports",741.263
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","566","Nigeria","NGA",2017,"Gross Exports",4.085
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","591","Panama","PAN",2017,"Gross Exports",94.466
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","600","Paraguay","PRY",2017,"Gross Exports",12699.302
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","604","Peru","PER",2017,"Gross Exports",818.967
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","608","Philippines","PHL",2017,"Gross Exports",8797.975
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","634","Qatar","QAT",2017,"Gross Exports",1850.132
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","642","Romania","ROM",2017,"Gross Exports",0.03
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","643","Russian Fed","RUS",2017,"Gross Exports",3334.053
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","682","Saudi Arabia","SAU",2017,"Gross Exports",15959.948
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","686","Senegal","SEN",2017,"Gross Exports",10799.826
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","702","Singapore","SGP",2017,"Gross Exports",586.974
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","704","Viet Nam","VNM",2017,"Gross Exports",54.954
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","710","South Africa","ZAF",2017,"Gross Exports",7.673
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","724","Spain","ESP",2017,"Gross Exports",138.569
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","729","Sudan","SUD",2017,"Gross Exports",1479.909
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","740","Suriname","SUR",2017,"Gross Exports",3.132
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","748","Swaziland","SWZ",2017,"Gross Exports",176.984
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","752","Sweden","SWE",2017,"Gross Exports",0.058
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","757","Switz.Liecht","CHE",2017,"Gross Exports",2975.473
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","764","Thailand","THA",2017,"Gross Exports",36.426
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","780","Trinidad Tbg","TTO",2017,"Gross Exports",6020.161
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","784","Untd Arab Em","ARE",2017,"Gross Exports",17944.144
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","788","Tunisia","TUN",2017,"Gross Exports",1320.48
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","792","Turkey","TUR",2017,"Gross Exports",1504.931
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","818","Egypt","EGY",2017,"Gross Exports",61.364
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","826","Untd.Kingdom","GBR",2017,"Gross Exports",1607.576
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","842","USA,PR,USVI","USA",2017,"Gross Exports",113063.424
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","858","Uruguay","URY",2017,"Gross Exports",3756.874
"H4","076","BRA","Brazil","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED","862","Venezuela","VEN",2017,"Gross Exports",16796.744
